信息来源地址,公司名称,联系电话,公司邮箱,公司网站,iF奖获得情况
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/1181-philips,Philips,Phone +31-6-55987828,inge.wagemakers@philips.com,http://www.philips.com/design,"BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||"
https://ifworlddesignguide.com/profile/1181-philips,Philips,Phone +31-6-55987828,inge.wagemakers@philips.com,http://www.philips.com/design,"BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||BEST OF,of 2673,BEST OF,Europe,2016 - 2020,BEST OF,of 506,BEST OF,Health/Medical,2016 - 2020,BEST OF,of 234,BEST OF,Lighting,2016 - 2020,BEST OF,of 132,BEST OF,Service Design,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/3742-ideo,IDEO,,,,
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/553-selic-industriedesign,Selic Industriedesign,Phone +49.821.3499450,mario@selic.de,,
https://ifworlddesignguide.com/profile/553-selic-industriedesign,Selic Industriedesign,Phone +49.821.3499450,mario@selic.de,,
https://ifworlddesignguide.com/profile/2384-festo,Festo,Phone +49-711/347-0,,https://www.festo.com,"TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2384-festo,Festo,Phone +49-711/347-0,,https://www.festo.com,"TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,BEST OF,of 334,BEST OF,Industry,2016 - 2020,TOP 100,of 4610,TOP 100,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2067-robert-bosch-hausgerate-gmbh,Robert Bosch Hausgeräte GmbH,Phone +49 89 4590-00,bosch-infoteam@bshg.com,http://www.bosch-home.com/about-us,"TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||TOP 3,of 1547,TOP 3,Germany,2016 - 2020,TOP 3,of 2673,TOP 3,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 3,of 203,TOP 3,Home Appliances,2016 - 2020||"
https://ifworlddesignguide.com/profile/2481-eisele-kuberg-design,Eisele Kuberg Design,Phone +49 731 9807555,info@eiselekubergdesign.de,http://eiselekubergdesign.de,
https://ifworlddesignguide.com/profile/4699-porsche-design,Porsche Design,,,,
https://ifworlddesignguide.com/profile/4699-porsche-design,Porsche Design,,,,
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/1180-braun-gmbh,Braun GmbH,Phone +49.6173.303173,,http://www.braun.com,"TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||TOP 25,of 1547,TOP 25,Germany,2016 - 2020,TOP 25,of 2673,TOP 25,Europe,2016 - 2020,TOP 10,of 506,TOP 10,Health/Medical,2016 - 2020,TOP 25,of 1659,TOP 25,Inhouse Design Teams,2016 - 2020||"
https://ifworlddesignguide.com/profile/2896-bsh-hausgerate-gmbh-brand-siemens,BSH Hausgeräte GmbH / Brand Siemens,Phone +49 89 4590-01,corporate.communications@bshg.com,https://www.siemens-home.bsh-group.com/,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 10,of 198,TOP 10,Kitchen,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/6381-kuppersbusch,Küppersbusch,Phone +49-209/ 401-0,info@kueppersbusch.de,http://www.kueppersbusch.de,
https://ifworlddesignguide.com/profile/2615-teams,TEAMS,Phone +49 (0) 40 492 93950,infoHH@teamsdesign.com,,
https://ifworlddesignguide.com/profile/4353-national-institute-of-design,National Institute of Design,,,,
https://ifworlddesignguide.com/profile/4778-hamm,HAMM,,,,
https://ifworlddesignguide.com/profile/2512-idukk,idukk,,,,
https://ifworlddesignguide.com/profile/2721-ibm,IBM,Phone +1 919 543 8247,,,"TOP 25,of 352,TOP 25,United States of America,2016 - 2020,TOP 25,of 369,TOP 25,North America,2016 - 2020||TOP 25,of 352,TOP 25,United States of America,2016 - 2020,TOP 25,of 369,TOP 25,North America,2016 - 2020||"
https://ifworlddesignguide.com/profile/6313-hochschule-hannover,Hochschule Hannover,,,,
https://ifworlddesignguide.com/profile/6313-hochschule-hannover,Hochschule Hannover,,,,
https://ifworlddesignguide.com/profile/2238-canon-inc,Canon Inc.,Phone +81-3-3758-2111,,https://global.canon/en/index.html,"TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 25,of 3561,TOP 25,Asia,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 25,of 3561,TOP 25,Asia,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 25,of 3561,TOP 25,Asia,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||TOP 10,of 446,TOP 10,Japan,2016 - 2020,TOP 25,of 3561,TOP 25,Asia,2016 - 2020,TOP 3,of 110,TOP 3,Cameras,2016 - 2020,TOP 25,of 4610,TOP 25,Companies,2016 - 2020||"
https://ifworlddesignguide.com/profile/3094-phoenix-design,Phoenix Design,Phone +49 711 955976 75,sebastian.knoerndel@phoenixdesign.com,,"TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 3,of 213,TOP 3,Bath,2016 - 2020,BEST OF,of 1969,BEST OF,Design Studios,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 3,of 213,TOP 3,Bath,2016 - 2020,BEST OF,of 1969,BEST OF,Design Studios,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 3,of 213,TOP 3,Bath,2016 - 2020,BEST OF,of 1969,BEST OF,Design Studios,2016 - 2020||TOP 10,of 1547,TOP 10,Germany,2016 - 2020,TOP 10,of 2673,TOP 10,Europe,2016 - 2020,TOP 3,of 213,TOP 3,Bath,2016 - 2020,BEST OF,of 1969,BEST OF,Design Studios,2016 - 2020||"
https://ifworlddesignguide.com/profile/4771-magura,Magura,,,,
https://ifworlddesignguide.com/profile/4771-magura,Magura,,,,
https://ifworlddesignguide.com/profile/2726-indio-da-costa-design-ltda,Indio da Costa Design LTDA.,Phone 55 21 2537-9790,marketing@indiodacosta.com,http://www.indiodacosta.com,
https://ifworlddesignguide.com/profile/1144-archipool-andreas-winkler,ARCHIPOOL Andreas Winkler,Phone 0721 85128/85129,winkler@archipool.de,http://archipool.de/andreas-winkler/,
https://ifworlddesignguide.com/profile/2909-sieger-design,sieger design,Phone +49.5426.9492.0,info@sieger-design.com,,
https://ifworlddesignguide.com/profile/2535-kurz-kurz-design,kurz kurz design,Phone +86 15122574837,,,"TOP 100,of 1752,TOP 100,China,2016 - 2020,TOP 100,of 1969,TOP 100,Design Studios,2016 - 2020||TOP 100,of 1752,TOP 100,China,2016 - 2020,TOP 100,of 1969,TOP 100,Design Studios,2016 - 2020||"
https://ifworlddesignguide.com/profile/2366-erlus,ERLUS,,,,
https://ifworlddesignguide.com/profile/4793-yellow-window-enthoven,Yellow Window - Enthoven,Phone +32-3-2035300,mv@ea-dc.com,,
https://ifworlddesignguide.com/profile/15354-kaluza-design,Kaluza Design,Phone 49(0)2053923470,kaluza.design@t-online.de,,
